Animal1,Animal2,weights
antelope,goat,0.501965326
antelope,goldfish,0.529718198
antelope,goose,0.480982825
antelope,gorilla,0.687535044
antelope,grasshopper,0.683453818
antelope,hamster,0.336444606
antelope,hare,0
antelope,hawk,0.685499875
antelope,hedgehog,0.538839928
antelope,horse,0.492184657
antelope,hyena,0.561437782
antelope,jaguar,0.663158248
antelope,jellyfish,0.742358924
antelope,kangaroo,0.759582331
antelope,kiwi,0.568626647
antelope,koala,0.536252274
antelope,ladybug,0.708301644
antelope,lemur,0.663066251
antelope,lemming,0.583877118
antelope,leopard,0.516576941
antelope,lion,0.526191685
antelope,lizard,0.674388531
antelope,lobster,0.574445855
antelope,mammoth,0.728962833
antelope,mink,0.667209486
antelope,mole,0.295200041
antelope,mongoose,0.714324479
antelope,monkey,0.467411111
antelope,moose,0.713296448
antelope,moth,0.707511411
antelope,mouse,0.331795578
antelope,mule,0.548562526
antelope,nightingale,0.599955384
antelope,nymph,0.707354994
antelope,octopus,0.67941032
antelope,okapi,0.47590628
antelope,ostrich,0.742251104
antelope,otter,0.631738189
antelope,owl,0.542988593
antelope,oyster,0.684945824
antelope,panda,0.278567113
antelope,panther,0.633935238
antelope,parakeet,0.644849431
antelope,parrot,0.689658792
antelope,peacock,0.654643551
antelope,pelican,0.846024037
antelope,penguin,0.463875173
antelope,pig,0.480841887
antelope,pigeon,0.517348283
antelope,piranha,0.327687504
antelope,platypus,0.604763417
antelope,pony,0.435506728
antelope,poodle,0.56191905
antelope,prawn,0.467885048
antelope,puma,0.400423606
antelope,python,0.565167052
antelope,rabbit,0.572013086
antelope,racoon,0.734649223
antelope,rat,0.46975866
antelope,rattlesnake,0.705982892
antelope,raven,0.382505346
antelope,reindeer,0.432603141
antelope,rhinoceros,0.807101541
antelope,robin,0.292201743
antelope,rooster,0.268582037
antelope,salamander,0.778301592
antelope,salmon,0.58391942
antelope,scallop,0.722807149
antelope,scorpion,0.414516076
antelope,seal,0.556875369
antelope,shark,0.543824583
antelope,sheep,0.573269596
antelope,shrimp,0.459414276
antelope,skunk,0.651322247
antelope,snail,0.703375587
antelope,snake,0.545438126
antelope,sparrow,0.577884117
antelope,spider,0.521168088
antelope,squid,0.686017252
antelope,squirrel,0.597821105
antelope,starfish,0.693550374
antelope,stingray,0.695127887
antelope,stork,0.683941213
antelope,swallow,0.282234518
antelope,swan,0.591415388
antelope,tapir,0.560040354
antelope,termite,0.564674649
antelope,tarantula,0.789070925
antelope,tiger,0.582053592
antelope,toad,0.834553724
antelope,tortoise,0.830812637
antelope,toucan,0.642652044
antelope,trout,0.528193536
antelope,turkey,0.22609729
antelope,turtle,0.619560512
antelope,walrus,0.527345429
antelope,wasp,0.739693396
antelope,weasel,0.545049169
antelope,whale,0.517493584
antelope,wolf,0.26659443
antelope,wombat,0.730610912
antelope,woodpecker,0.660840561
antelope,yak,0
antelope,zebra,0.60396835
baboon,albatross,0.490208419
baboon,alligator,0.739432766
baboon,ant,0.48690903
baboon,antelope,0.734179486
baboon,baboon,1
baboon,badger,0.505920511
baboon,barracuda,0.460177408
baboon,bat,0.149792804
baboon,bear,0.449699956
baboon,beaver,0.685627287
baboon,bee,0.337643071
baboon,beetle,0.608738582
baboon,bison,0.524510806
baboon,blackbird,0.374069234
baboon,boa,0
baboon,bonobo,0.511601791
baboon,buffalo,0.321783845
baboon,bumblebee,0.603016307
baboon,butterfly,0.375661048
baboon,caiman,0.517896354
baboon,camel,0.606204148
baboon,canary,0.319551195
baboon,carp,0.37060163
baboon,cat,0.389594201
baboon,caterpillar,0.673853828
baboon,catfish,0.405932761
baboon,centipede,0.518089824
baboon,chameleon,0.684580303
