[run number],threshold,person1,person2,[step],words-said
6068,0.2,animals_twitter.csv,animals_google.csv,50,[eagle squirrel rabbit okapi squid tortoise gazelle shark wasp duck owl gorilla snake canary reindeer coyote bear mink nymph caterpillar turkey lizard prawn badger donkey turtle horse rooster python leopard fly moth buffalo goat skunk raven walrus whale deer dog nightingale eel snail dingo ladybug cuttlefish parakeet beetle zebra cat raven]
6071,0.2,animals_wikipedia.csv,animals_google.csv,45,[flea boa koala baboon raven otter moose python jellyfish chameleon wasp bee stork lion swan hawk barracuda tiger ladybug gazelle jaguar turtle skunk hedgehog elephant bison goat penguin rat spider rabbit wolf donkey toad trout shrimp scallop duck crocodile caiman prawn squid cockroach turkey canary baboon]
6072,0.3,animals_wikipedia.csv,animals_google.csv,2,[eagle robin]
6076,0.1,animals_google.csv,animals_twitter.csv,10,[giraffe tiger ostrich dragonfly platypus badger dog penguin rabbit monkey tiger]
6073,0.1,animals_gigaword.csv,animals_twitter.csv,59,[bumblebee penguin lion skunk rattlesnake antelope owl wasp moth bonobo chameleon gazelle tortoise ostrich rat python mongoose nymph reindeer leopard spider snake monkey tarantula mole peacock goose nightingale hawk hamster camel kangaroo koala cat mule woodpecker stingray lizard turtle duck alligator rabbit toad squirrel toucan dove eagle falcon blackbird fox buffalo salmon whale trout giraffe poodle donkey bee sparrow skunk]
6075,0.3,animals_gigaword.csv,animals_twitter.csv,37,[albatross moth wasp grasshopper frog gorilla crocodile sheep deer prawn oyster dove owl cockroach dragonfly jellyfish cuttlefish baboon monkey eagle panther pig rabbit trout crab emu ostrich stingray lizard chameleon gecko sparrow raven hedgehog squirrel tortoise python owl]
6074,0.2,animals_gigaword.csv,animals_twitter.csv,10,[rabbit rat mouse caterpillar beetle bee tarantula penguin turtle otter rat]
6077,0.2,animals_google.csv,animals_twitter.csv,26,[squirrel cod okapi mammoth lion scorpion penguin bumblebee raven puma tarantula rabbit horse flea pony fox cow jaguar bear weasel toucan pigeon coyote giraffe owl parrot rabbit]
6081,0.3,animals_twitter.csv,animals_twitter.csv,37,[finch eel sparrow chipmunk elephant koala sheep racoon crocodile duck donkey penguin lobster mole giraffe cockroach mule nymph snail rat whale parrot wombat dog goose shrimp cow owl crab badger chimpanzee flamingo zebra parakeet hyena goat gazelle nymph]
6079,0.1,animals_twitter.csv,animals_twitter.csv,21,[prawn cod okapi dragonfly elk owl butterfly dingo nymph frog tarantula penguin rat beaver lemur flea mongoose rabbit goat tiger koala goat]
6078,0.3,animals_google.csv,animals_twitter.csv,16,[otter pig hyena tarantula squid beaver rooster elk mink goose trout antelope wolf pony sheep swallow]
6080,0.2,animals_twitter.csv,animals_twitter.csv,25,[bison tapir donkey seal caterpillar chameleon beaver pig swallow pony antelope moose baboon giraffe toucan albatross cockroach cuttlefish crocodile parrot canary oyster rooster catfish fox caterpillar]
6082,0.1,animals_wikipedia.csv,animals_twitter.csv,50,[tortoise cat fly toad hyena snail catfish tiger mongoose cockroach pigeon rattlesnake raven lemur stork bumblebee weasel chameleon squid deer moose mole beaver emu kangaroo elephant gorilla goat eagle horse mule bear lion coyote koala penguin rabbit caterpillar pig rooster dolphin goose tapir parrot poodle octopus chipmunk seal alligator chicken rabbit]
6083,0.2,animals_wikipedia.csv,animals_twitter.csv,19,[octopus kangaroo centipede salamander scallop pony donkey moose pig squid rat chipmunk kiwi coyote finch horse zebra snail moth pig]
6084,0.3,animals_wikipedia.csv,animals_twitter.csv,34,[rat donkey kangaroo tortoise platypus rabbit hyena cat ant penguin duck butterfly toad eagle falcon nymph goldfish crocodile albatross panther bumblebee giraffe parrot zebra sparrow salamander mouse pony poodle gorilla dog bee jellyfish grasshopper parrot]
6088,0.1,animals_google.csv,animals_wikipedia.csv,30,[piranha rabbit crow snake baboon bonobo turtle prawn pig dove eagle elk jellyfish deer sheep tapir skunk boa dolphin spider beetle parakeet snail chimpanzee shark zebra centipede catfish oyster walrus tapir]
6085,0.1,animals_gigaword.csv,animals_wikipedia.csv,35,[flea pony trout mammoth crocodile dog donkey ant rat tarantula antelope gibbon scallop cat rhinoceros caiman barracuda shark albatross piranha oyster poodle gecko squid jellyfish baboon snail chipmunk flamingo beetle reindeer caterpillar blackbird wasp ladybug mammoth]
6087,0.3,animals_gigaword.csv,animals_wikipedia.csv,27,[dog woodpecker owl falcon raven grasshopper sparrow hedgehog badger hawk pigeon elk bear monkey lion hyena dingo hamster pig walrus elephant rat beaver reindeer bison coyote mink rat]
6086,0.2,animals_gigaword.csv,animals_wikipedia.csv,12,[tarantula bonobo skunk bee snake dog elk sheep bison leopard beetle coyote leopard]
6093,0.3,animals_twitter.csv,animals_wikipedia.csv,29,[penguin octopus alligator cockroach bison deer caterpillar coyote seal scallop kiwi panda tarantula gorilla oyster chicken crab dragonfly butterfly dove frog mouse monkey dingo lemming owl snake tortoise stingray crab]
6089,0.2,animals_google.csv,animals_wikipedia.csv,18,[giraffe elephant albatross dolphin deer cow otter horse monkey hamster gazelle sparrow skunk chameleon nightingale dove squirrel chipmunk skunk]
6091,0.1,animals_twitter.csv,animals_wikipedia.csv,20,[weasel whale mammoth crab rat chicken goose spider lizard deer seal ostrich owl hare falcon stingray chimpanzee cow fly bumblebee spider]
6090,0.3,animals_google.csv,animals_wikipedia.csv,22,[goat sheep salmon dolphin snail starfish gibbon finch chimpanzee mouse tarantula platypus racoon leopard dragonfly wasp beaver trout moose goose snake elephant goose]
6094,0.1,animals_wikipedia.csv,animals_wikipedia.csv,16,[dog dolphin bonobo okapi scorpion pelican salamander barracuda emu leopard bee hedgehog hamster piranha tortoise squirrel leopard]
6092,0.2,animals_twitter.csv,animals_wikipedia.csv,26,[prawn crab skunk chicken snail squid cow gazelle ladybug pigeon moth blackbird leopard sheep penguin stork pony toucan bison pig falcon barracuda dingo baboon trout turtle pigeon]
6095,0.2,animals_wikipedia.csv,animals_wikipedia.csv,48,[dragonfly flamingo skunk shark salmon deer panther otter bison chicken goldfish walrus hawk owl seal whale octopus baboon panda bumblebee camel frog bonobo hedgehog coyote reindeer shrimp oyster trout goat cow beaver pigeon moose donkey giraffe ant toucan hamster woodpecker pig chipmunk mouse crab penguin cat tortoise boa tortoise]
6096,0.3,animals_wikipedia.csv,animals_wikipedia.csv,33,[pig leopard eagle panther scorpion falcon wolf baboon bat beetle ant octopus jellyfish eel crocodile alligator badger toad elephant lobster ostrich bonobo dolphin goldfish hamster poodle rooster rabbit hawk goose duck dingo tortoise goose]
6100,0.1,animals_google.csv,animals_gigaword.csv,24,[crocodile badger mongoose cockroach horse jaguar bumblebee toad salamander alligator rhinoceros racoon lizard zebra tarantula finch turkey rabbit gibbon gorilla cat spider gazelle owl cockroach]
6097,0.1,animals_gigaword.csv,animals_gigaword.csv,42,[flamingo sparrow alligator chameleon skunk mongoose lizard boa wombat snake antelope whale elephant cat wolf pig python tiger bear otter leopard seal cow rhinoceros reindeer eel prawn shrimp oyster zebra deer salmon pigeon dingo coyote stingray walrus monkey gorilla panda hamster goldfish pig]
6098,0.2,animals_gigaword.csv,animals_gigaword.csv,13,[cockroach stingray scallop lizard rhinoceros hyena scorpion lemur bonobo rooster cat goose gazelle rhinoceros]
6099,0.3,animals_gigaword.csv,animals_gigaword.csv,4,[lizard dragonfly beetle elephant beetle]
6105,0.3,animals_twitter.csv,animals_gigaword.csv,20,[deer eagle buffalo elk hawk pigeon penguin owl moth lizard octopus scallop zebra giraffe alligator shark bumblebee wasp cockroach rattlesnake buffalo]
6101,0.2,animals_google.csv,animals_gigaword.csv,36,[chipmunk walrus whale salamander tiger crocodile bear turtle fox rabbit ostrich eel gorilla trout buffalo cat hamster piranha peacock tarantula ant raven squid lobster pigeon mongoose swan duck panda dog kangaroo shark zebra python gecko stingray trout]
6103,0.1,animals_twitter.csv,animals_gigaword.csv,47,[spider monkey raven goat weasel dingo dragonfly eagle ladybug butterfly tiger gazelle robin wolf moose crab rhinoceros salamander hawk emu coyote squirrel catfish stork snake ant parrot gorilla mammoth buffalo falcon lion hedgehog racoon walrus centipede jellyfish piranha moth elephant gibbon toad parakeet gecko oyster pig blackbird squirrel]
6102,0.3,animals_google.csv,animals_gigaword.csv,8,[crocodile panther caiman parakeet turtle squid catfish lobster crocodile]
6104,0.2,animals_twitter.csv,animals_gigaword.csv,33,[ant pigeon catfish stingray tarantula dog turkey goose tortoise bison buffalo deer lizard octopus frog parakeet woodpecker gibbon squid chimpanzee chipmunk weasel mammoth salamander crocodile pony wombat leopard stork termite whale trout blackbird chipmunk]
6106,0.1,animals_wikipedia.csv,animals_gigaword.csv,10,[shark chimpanzee nightingale walrus raven bumblebee tapir grasshopper scorpion hamster raven]
6107,0.2,animals_wikipedia.csv,animals_gigaword.csv,25,[flamingo ostrich rabbit cat penguin prawn rooster duck lion moose coyote giraffe panda toad tarantula cuttlefish platypus wasp crab lizard panther hamster elephant spider monkey spider]
6108,0.3,animals_wikipedia.csv,animals_gigaword.csv,3,[pony rabbit caterpillar]
6112,0.1,animals_google.csv,animals_google.csv,5,[parakeet blackbird turkey ostrich goat blackbird]
6109,0.1,animals_gigaword.csv,animals_google.csv,58,[koala dog crow hare elk beetle camel parrot cat dingo gecko termite mole hawk stork finch trout reindeer horse owl badger rhinoceros penguin panda gazelle peacock oyster mink crab nymph snail fox seal spider duck caiman giraffe raven antelope hyena coyote jellyfish tarantula barracuda falcon stingray moth pig sheep chicken lizard rattlesnake toad woodpecker albatross okapi tortoise goose rhinoceros]
6110,0.2,animals_gigaword.csv,animals_google.csv,35,[raven swan rabbit moth weasel tortoise jellyfish finch woodpecker blackbird pigeon leopard gecko tapir hamster toad ant ostrich mule rhinoceros badger skunk falcon emu turkey pig chimpanzee cockroach snake cow elephant owl dog trout lobster moth]
6111,0.3,animals_gigaword.csv,animals_google.csv,32,[beaver deer hare cat dog squirrel hyena crocodile parrot spider ant elephant zebra dolphin snake caiman lizard giraffe reindeer donkey monkey platypus toad eel scallop barracuda jellyfish scorpion centipede moth frog cow elephant]
6117,0.3,animals_twitter.csv,animals_google.csv,17,[prawn salmon bonobo gorilla wasp platypus nightingale lizard gazelle moose goose cat deer walrus racoon fox camel racoon]
6113,0.2,animals_google.csv,animals_google.csv,18,[hamster ladybug squid tapir rabbit oyster peacock emu turtle rhinoceros beaver mole dingo eagle whale goose robin python peacock]
6114,0.3,animals_google.csv,animals_google.csv,31,[lobster squid owl butterfly snail caterpillar panda fox ostrich reindeer penguin rattlesnake mule buffalo goat donkey goldfish hare gorilla tapir scorpion emu flamingo baboon lemur bee pelican giraffe elephant antelope cat hare]
6115,0.1,animals_twitter.csv,animals_google.csv,29,[tarantula coyote moth alligator fly sparrow crocodile zebra baboon lemur platypus wasp rattlesnake horse bison robin stingray prawn buffalo yak bee gorilla walrus sheep pig toad finch owl camel robin]
6116,0.2,animals_twitter.csv,animals_google.csv,37,[pig camel toad crab giraffe cuttlefish trout barracuda wombat weasel duck moose goat poodle gazelle centipede donkey zebra snake swan gecko stork shrimp rabbit woodpecker snail tiger pelican salamander fox dog chameleon fly falcon beaver rat ostrich pelican]
6119,0.2,animals_wikipedia.csv,animals_google.csv,22,[goose turtle gecko goldfish giraffe hedgehog weasel stork kiwi moose flea chicken pig kangaroo cat owl cockroach dog walrus leopard panda buffalo goose]
6118,0.1,animals_wikipedia.csv,animals_google.csv,46,[squirrel bee lobster dolphin rabbit wolf mink coyote sheep horse okapi tapir bear dingo butterfly badger ant oyster pelican caiman crocodile panther caterpillar nymph octopus eel gecko fox rooster dog centipede goldfish swan elk moose antelope falcon eagle hare tortoise elephant beetle tarantula goose termite turkey goose]
6120,0.3,animals_wikipedia.csv,animals_google.csv,17,[elk mink pig shark cuttlefish crab squid tiger dingo cow turtle carp trout bison rhinoceros duck eagle tiger]
6121,0.1,animals_gigaword.csv,animals_twitter.csv,24,[monkey moth gecko bumblebee ant crab owl rooster poodle barracuda chameleon goat duck falcon dingo rattlesnake walrus lobster canary swan nightingale tortoise koala stingray owl]
6122,0.2,animals_gigaword.csv,animals_twitter.csv,32,[tapir rattlesnake owl jellyfish mongoose duck woodpecker barracuda lobster squirrel ant hyena deer rat mink donkey ostrich mammoth tiger scallop whale goldfish reindeer gibbon caiman falcon sparrow moth squid python panther pigeon rat]
6123,0.3,animals_gigaword.csv,animals_twitter.csv,24,[elephant goat crab crocodile rat catfish trout shark octopus moth butterfly pony donkey alligator dog sparrow penguin camel bison hawk pigeon panda tiger finch]
6124,0.1,animals_google.csv,animals_twitter.csv,42,[dingo jaguar moose mole yak bee cow bison carp ant chimpanzee gorilla horse chipmunk salamander kangaroo falcon leopard crab robin lemming hedgehog toucan squid lizard beaver lobster elk bear bat turkey dolphin rhinoceros canary antelope dragonfly chameleon mink skunk gecko tortoise kiwi mole]
6125,0.2,animals_google.csv,animals_twitter.csv,62,[penguin catfish termite lemur toad ladybug pelican turtle goose whale walrus frog starfish caterpillar hedgehog rattlesnake camel dolphin boa mole wombat crow panda salmon bison spider kangaroo elephant gazelle scorpion alligator bonobo rat oyster jellyfish mammoth snail otter jaguar caiman gecko puma cockroach parakeet zebra sparrow tiger dingo lobster hawk swan chimpanzee giraffe seal shark fly dragonfly nightingale owl baboon lion bumblebee nightingale]
6126,0.3,animals_google.csv,animals_twitter.csv,14,[coyote beaver pig dog rooster salamander zebra tortoise gecko starfish wombat barracuda robin chipmunk dog]
6127,0.1,animals_twitter.csv,animals_twitter.csv,28,[eagle weasel starfish tarantula swallow kangaroo butterfly barracuda tortoise chicken giraffe frog lizard mouse goat gecko donkey parakeet gibbon octopus cat turtle wasp jaguar rhinoceros centipede jellyfish elephant eagle]
6128,0.2,animals_twitter.csv,animals_twitter.csv,18,[tarantula dragonfly woodpecker parakeet platypus crocodile bonobo toad blackbird finch carp oyster kangaroo deer gorilla beetle salamander okapi dragonfly]
6129,0.3,animals_twitter.csv,animals_twitter.csv,25,[crow swan goat owl albatross beetle robin jaguar eagle squid goose antelope flamingo panther mammoth lobster tarantula finch gazelle wasp tiger leopard octopus pigeon butterfly goat]
6130,0.1,animals_wikipedia.csv,animals_twitter.csv,67,[wolf octopus hedgehog lobster squid jellyfish goldfish flea dolphin ostrich koala donkey puma lizard coyote turkey goose centipede woodpecker rhinoceros kiwi panda bison panther bumblebee parrot gecko tarantula snake dog chameleon owl mouse platypus pig cockroach fox sparrow okapi gibbon lion cuttlefish wasp ladybug dragonfly elephant rat salamander mole shark crow reindeer fly deer antelope ant shrimp spider poodle moose swan goat monkey cow kangaroo penguin tortoise tarantula]
6131,0.2,animals_wikipedia.csv,animals_twitter.csv,26,[rattlesnake barracuda panther squid chimpanzee canary ladybug badger gibbon rhinoceros flamingo otter crocodile dragonfly shark whale caterpillar frog squirrel dove walrus cuttlefish tarantula kangaroo flea monkey flea]
6132,0.3,animals_wikipedia.csv,animals_twitter.csv,18,[chameleon puma tapir alligator cat wasp beetle ant baboon caterpillar ladybug moth nymph turtle dragonfly rattlesnake dolphin crocodile tapir]
6133,0.1,animals_gigaword.csv,animals_wikipedia.csv,48,[zebra panda prawn finch ant puma lion nightingale wombat grasshopper caterpillar rabbit catfish baboon pig monkey squirrel okapi camel yak trout leopard raven piranha scorpion termite cockroach flamingo rattlesnake poodle reindeer turkey deer crow turtle starfish sparrow owl chipmunk emu goldfish chicken ostrich chameleon bumblebee dragonfly stingray albatross goldfish]
6134,0.2,animals_gigaword.csv,animals_wikipedia.csv,16,[wombat prawn piranha leopard antelope parrot rat kangaroo pig cat nymph butterfly wasp crab monkey chicken crab]
6135,0.3,animals_gigaword.csv,animals_wikipedia.csv,4,[frog lion otter lemming]
6136,0.1,animals_google.csv,animals_wikipedia.csv,52,[scallop bat caiman otter coyote horse elk monkey crow stingray dingo goose squid starfish toad lion hedgehog mongoose deer carp catfish albatross rhinoceros eel toucan cuttlefish mink panther robin hawk falcon tortoise beaver hare moose antelope salmon shrimp turtle alligator ant mouse salamander tiger tapir cockroach frog crab oyster dove dog seal frog]
6137,0.2,animals_google.csv,animals_wikipedia.csv,18,[rattlesnake tiger goat stork reindeer panda baboon otter cuttlefish stingray peacock lion grasshopper squid piranha shark tarantula beetle reindeer]
6138,0.3,animals_google.csv,animals_wikipedia.csv,11,[goat monkey lizard rooster pig reindeer dog crab pelican owl turkey]
6139,0.1,animals_twitter.csv,animals_wikipedia.csv,85,[lobster badger lizard boa wolf tarantula squid prawn canary swallow beaver otter wasp horse moth panda shrimp reindeer salamander hare elk finch mongoose shark flamingo zebra donkey wombat scallop catfish moose puma alligator kangaroo rabbit woodpecker pig goldfish dolphin rat chameleon hawk pigeon starfish crab turtle crow coyote baboon mammoth peacock koala lion squirrel raven deer oyster eel gazelle elephant whale chicken python parakeet kiwi bumblebee duck tapir bear leopard giraffe nightingale falcon ant fly goose snake pelican tortoise hedgehog gibbon mink carp salmon racoon lobster]
6140,0.2,animals_twitter.csv,animals_wikipedia.csv,25,[spider toad peacock walrus chipmunk ostrich centipede beetle crocodile albatross finch dragonfly stingray weasel mule goose catfish tarantula squid octopus badger hyena bonobo crab ladybug crab]
6141,0.3,animals_twitter.csv,animals_wikipedia.csv,3,[chimpanzee centipede canary]
6142,0.1,animals_wikipedia.csv,animals_wikipedia.csv,52,[toucan alligator carp crow hyena octopus stingray zebra cat rabbit rooster ostrich deer bison sparrow lobster spider racoon goldfish swallow otter scallop fly flamingo peacock panda hamster crab eagle jaguar falcon cockroach squid wombat scorpion moose pigeon parakeet reindeer tarantula monkey elk wasp poodle tortoise gorilla penguin walrus donkey centipede ant hare cockroach]
6143,0.2,animals_wikipedia.csv,animals_wikipedia.csv,32,[tapir badger snake cat kiwi mink elephant kangaroo prawn bonobo tiger turtle cockroach boa dolphin panther pigeon antelope oyster crocodile fly ostrich hamster hedgehog stingray frog bumblebee bee catfish moose beaver bison tapir]
6144,0.3,animals_wikipedia.csv,animals_wikipedia.csv,43,[squirrel fox monkey coyote frog grasshopper stork parrot whale albatross otter snake scorpion lizard hedgehog pig chicken pony sheep dingo baboon mammoth tapir caiman flamingo zebra skunk tiger dolphin leopard gazelle lemur gecko crocodile rat toad pigeon ostrich dove butterfly blackbird hawk duck whale]
6145,0.1,animals_gigaword.csv,animals_gigaword.csv,23,[koala lion jellyfish crow coyote horse reindeer beaver lemur ostrich okapi flea spider fox elk trout catfish carp penguin bear dove moose weasel lion]
6146,0.2,animals_gigaword.csv,animals_gigaword.csv,31,[bear pony poodle goat catfish squid crab moose rat flea stork parrot crocodile beetle pigeon lizard wasp scorpion snake donkey rabbit dingo turtle tortoise cuttlefish jellyfish snail dragonfly nightingale parakeet alligator scorpion]
6147,0.3,animals_gigaword.csv,animals_gigaword.csv,8,[bumblebee squirrel bear cat spider mongoose lizard python lizard]
6148,0.1,animals_google.csv,animals_gigaword.csv,75,[dingo leopard deer gibbon ant skunk mongoose gorilla kangaroo shrimp dolphin whale salamander sparrow fox rabbit bonobo okapi snake alligator hedgehog owl goose bumblebee bee horse flea frog scorpion beaver blackbird goldfish grasshopper ostrich lizard cuttlefish wasp rattlesnake canary squid centipede gazelle toad beetle tiger woodpecker bison tortoise bat salmon crab wolf pigeon barracuda shark flamingo jellyfish cockroach piranha octopus rhinoceros cow prawn donkey caterpillar catfish turtle seal hawk fly monkey nymph raven coyote stingray salamander]
6149,0.2,animals_google.csv,animals_gigaword.csv,33,[rat elephant cockroach scallop salmon prawn barracuda wasp robin fox scorpion eel lizard walrus finch sparrow crab lobster jellyfish piranha ostrich reindeer zebra stingray starfish tortoise snake pig tarantula blackbird lemur penguin monkey rat]
6150,0.3,animals_google.csv,animals_gigaword.csv,13,[squid shark tarantula centipede emu ostrich antelope elk rhinoceros walrus okapi giraffe chimpanzee giraffe]
6151,0.1,animals_twitter.csv,animals_gigaword.csv,25,[squirrel hawk nymph albatross lobster zebra finch nightingale sheep alligator robin butterfly fox dog camel flea giraffe okapi antelope dingo panther rabbit toucan tortoise parrot okapi]
6152,0.2,animals_twitter.csv,animals_gigaword.csv,20,[crow hawk peacock gibbon emu ostrich panther badger dove spider fox bear swallow tarantula carp wolf racoon bonobo raven monkey wolf]
6153,0.3,animals_twitter.csv,animals_gigaword.csv,31,[ladybug rhinoceros tapir wombat shrimp duck raven coyote rattlesnake elk eel trout eagle panther fox wolf rat kangaroo moth lizard parrot alligator moose whale oyster turtle sparrow dragonfly gazelle reindeer octopus lizard]
6154,0.1,animals_wikipedia.csv,animals_gigaword.csv,52,[pig hamster crocodile butterfly gecko blackbird rattlesnake ostrich toucan mule mongoose tapir dingo hyena goat turtle albatross eagle panther dog grasshopper rabbit mouse toad jellyfish snake goose reindeer mole baboon bumblebee dragonfly alligator crab rooster caiman termite lemming giraffe tiger ladybug zebra whale kangaroo squirrel monkey moose salmon oyster dolphin hawk penguin turtle]
6155,0.2,animals_wikipedia.csv,animals_gigaword.csv,30,[salamander mole reindeer weasel crab pigeon eagle snake duck antelope rhinoceros penguin goose bear tiger gorilla owl caiman gazelle catfish cod squid alligator leopard spider monkey blackbird woodpecker dove walrus salamander]
6156,0.3,animals_wikipedia.csv,animals_gigaword.csv,23,[chicken ostrich goose pigeon rat ant grasshopper frog dingo koala goat camel donkey mule sheep zebra catfish salamander scorpion leopard lion tiger gorilla koala]
6157,0.1,animals_gigaword.csv,animals_google.csv,34,[scallop piranha hyena finch bat tapir ostrich wombat raven jellyfish kangaroo pigeon parrot grasshopper toad lemur alligator sparrow tortoise rhinoceros reindeer rooster dog poodle mink monkey chimpanzee elk zebra woodpecker weasel cow sheep starfish chimpanzee]
6158,0.2,animals_gigaword.csv,animals_google.csv,21,[mule ostrich hyena falcon sparrow rat lemur snake salamander deer pony beaver leopard crocodile lobster prawn tortoise mink trout bumblebee grasshopper pony]
6159,0.3,animals_gigaword.csv,animals_google.csv,25,[moose tiger monkey bonobo chimpanzee kangaroo shark giraffe reindeer zebra antelope beaver rat leopard parrot sparrow pelican alligator frog prawn lobster squid whale walrus dolphin antelope]
6160,0.1,animals_google.csv,animals_google.csv,82,[jaguar bear otter baboon elephant hedgehog salamander mole cuttlefish goat koala ladybug antelope wombat snake tapir mink beetle turtle crab ant wolf chimpanzee lobster rat panda lemur horse shrimp octopus pig penguin cat finch toad flamingo falcon rattlesnake leopard tarantula dolphin emu giraffe nightingale eel hare reindeer crocodile donkey sheep dragonfly mouse beaver termite hawk woodpecker piranha buffalo jellyfish oyster nymph whale caiman goldfish parakeet gecko ostrich carp sparrow pigeon yak bison bat chipmunk lemming parrot cockroach elk bee swan deer okapi ostrich]
6161,0.2,animals_google.csv,animals_google.csv,30,[deer monkey whale lemur lion snake caterpillar barracuda cockroach peacock scallop otter bee rabbit jaguar ant panther finch beetle goat nymph chameleon donkey wolf beaver spider skunk parrot walrus ladybug finch]
6162,0.3,animals_google.csv,animals_google.csv,32,[pig gecko flamingo bumblebee monkey cat boa dog coyote elk swan koala jaguar penguin goose blackbird moth leopard panda squirrel tapir antelope dragonfly dolphin piranha toucan parrot crow rabbit ladybug otter panther goose]
6163,0.1,animals_twitter.csv,animals_google.csv,41,[lizard ostrich scorpion octopus hawk owl wasp badger canary swan dingo rabbit lobster starfish salmon walrus grasshopper weasel moth gibbon bear cuttlefish snake butterfly cat sparrow dove trout rat cow rattlesnake robin toucan gazelle sheep leopard scallop mink caterpillar alligator stork lizard]
6164,0.2,animals_twitter.csv,animals_google.csv,31,[flamingo cuttlefish walrus wombat whale stingray rat duck dove finch moose bison mink dolphin deer leopard hawk albatross salamander frog seal salmon coyote yak chicken moth caterpillar chameleon lizard jaguar trout cuttlefish]
6165,0.3,animals_twitter.csv,animals_google.csv,32,[lion badger rat turtle reindeer raven crow goldfish turkey fox flea pigeon coyote hamster hyena chimpanzee whale falcon emu mongoose zebra puma kiwi hedgehog camel ostrich goat elephant panther bonobo stingray lobster zebra]
6166,0.1,animals_wikipedia.csv,animals_google.csv,23,[centipede puma dog dolphin pigeon antelope owl tarantula pig mule dingo chipmunk tiger sparrow mole jaguar ant frog zebra pony butterfly giraffe turtle owl]
6167,0.2,animals_wikipedia.csv,animals_google.csv,44,[wombat poodle woodpecker badger lemming dove hawk goat cow carp prawn squid mole fox platypus skunk tiger scorpion jaguar pelican alligator elephant rabbit bumblebee koala sparrow raven mouse grasshopper racoon dingo giraffe baboon peacock monkey mule horse rattlesnake antelope reindeer hamster parrot whale lizard mole]
6168,0.3,animals_wikipedia.csv,animals_google.csv,23,[gecko whale albatross pelican kangaroo scorpion lobster duck dog dolphin octopus boa monkey okapi tortoise fox rooster eagle tiger pig wombat gorilla hyena gecko]
6169,0.1,animals_gigaword.csv,animals_twitter.csv,24,[monkey moose termite chameleon crow shrimp goose rattlesnake flea snail hare pony shark tiger dolphin mink leopard dragonfly starfish dog bear dove snake rabbit mink]
6170,0.2,animals_gigaword.csv,animals_twitter.csv,24,[rabbit dog panther parrot lizard deer ostrich panda bear spider bumblebee gazelle coyote goldfish pigeon weasel dingo rattlesnake catfish python snake falcon wolf sparrow falcon]
6171,0.3,animals_gigaword.csv,animals_twitter.csv,21,[panda panther hawk buffalo elephant rabbit cat turtle frog tortoise snake camel horse alligator shrimp dingo rhinoceros goat trout beaver toad rhinoceros]
6172,0.1,animals_google.csv,animals_twitter.csv,63,[toucan leopard gibbon rattlesnake crow nightingale salamander oyster dingo eagle scorpion platypus racoon crocodile rat gorilla termite flea trout lemur starfish cat cow moth stingray flamingo mongoose scallop parrot python mammoth hyena boa bee falcon mink owl stork rhinoceros swan butterfly swallow camel poodle rooster raven monkey elephant sparrow mouse panther squid hamster chicken jellyfish donkey skunk horse alligator zebra goldfish parakeet chimpanzee camel]
6173,0.2,animals_google.csv,animals_twitter.csv,48,[pony gorilla spider baboon tortoise okapi squid python antelope racoon piranha walrus seal woodpecker ladybug coyote duck mink nymph pelican falcon frog turkey pig bison camel rat leopard zebra salamander wasp oyster moose mongoose bonobo wombat sheep whale dolphin owl swan sparrow bat hare albatross starfish robin flamingo pelican]
6174,0.3,animals_google.csv,animals_twitter.csv,31,[crow turtle cod salmon piranha boa swan wasp cockroach buffalo blackbird whale starfish gazelle tortoise rhinoceros rattlesnake stork parakeet parrot coyote hare panda robin sparrow mink puma goose alligator cow wombat gazelle]
6175,0.1,animals_twitter.csv,animals_twitter.csv,74,[chicken gorilla swan beetle bat cockroach spider flea centipede kangaroo nightingale bonobo lizard dove owl ladybug eagle albatross bison stingray cuttlefish toucan dingo dragonfly crocodile okapi termite snail octopus platypus coyote cat dog crow woodpecker rabbit wasp jaguar poodle goose weasel grasshopper jellyfish shrimp stork walrus shark lemur buffalo mink fly piranha pelican tortoise alligator bumblebee chipmunk frog emu chameleon rattlesnake moose deer rooster moth cod mongoose hyena nymph zebra dolphin mouse camel parrot coyote]
6176,0.2,animals_twitter.csv,animals_twitter.csv,25,[tiger panther snake beetle bison lizard frog falcon rhinoceros flamingo pigeon deer crow caterpillar goldfish octopus gorilla parrot mammoth koala tarantula beaver rabbit robin goose crow]
6177,0.3,animals_twitter.csv,animals_twitter.csv,49,[prawn pelican lobster panda scorpion falcon kiwi beetle emu scallop rooster python chameleon koala bear walrus stingray wombat skunk mule mole crab shrimp caterpillar pigeon duck hedgehog shark donkey lion squirrel centipede squid eel flamingo gazelle ladybug dingo barracuda peacock mammoth goose rhinoceros baboon chicken flea dog pig gorilla peacock]
6178,0.1,animals_wikipedia.csv,animals_twitter.csv,49,[racoon gecko hyena termite beetle toad catfish sheep cat lobster butterfly horse mole mammoth otter wombat crocodile gibbon bear rabbit parrot squirrel hedgehog tarantula spider trout rhinoceros jaguar monkey gazelle bison bat shark centipede giraffe peacock lion panda goose shrimp prawn canary lemming parakeet octopus chipmunk mink dog scorpion sheep]
