[run number],threshold,person1,[step],words-said
1384,0.1,animals_google.csv,13,[piranha rattlesnake gazelle ant beaver jaguar parrot sheep panther shrimp canary blackbird caterpillar blackbird]
1385,0.2,animals_google.csv,32,[chimpanzee lemur elk grasshopper squid scallop cod eel deer swallow rabbit starfish panda hyena trout panther python jaguar otter swan horse bat dove wombat hare lion chameleon monkey platypus shark lobster chipmunk shark]
1386,0.3,animals_google.csv,11,[raven dog lizard dingo snake tiger hyena buffalo beetle rattlesnake salamander snake]
1377,0.3,animals_twitter.csv,28,[dragonfly duck mouse hyena starfish prawn bonobo crab gazelle lion lobster spider gecko beaver fox chameleon kiwi robin kangaroo cow wombat flea tarantula snake centipede wasp stork albatross duck]
1376,0.2,animals_twitter.csv,29,[elephant tiger lemur woodpecker goldfish frog platypus moth beetle spider gecko rhinoceros dog panther scorpion prawn cow bonobo ant alligator pigeon chicken mongoose cuttlefish gibbon hedgehog tortoise badger swallow goldfish]
1375,0.1,animals_twitter.csv,20,[octopus python gibbon mink trout dingo baboon lemming pigeon oyster antelope salmon sheep dog ostrich centipede bison shark tortoise alligator octopus]
1389,0.3,animals_twitter.csv,4,[mink woodpecker termite dragonfly woodpecker]
1388,0.2,animals_twitter.csv,39,[dog falcon reindeer otter finch tiger robin shrimp tarantula wolf horse mink raven wombat chimpanzee zebra rabbit bison squirrel alligator salamander coyote lobster rhinoceros chicken whale dragonfly woodpecker dove snail cat rat cockroach ostrich chameleon piranha fox donkey goldfish dove]
1378,0.1,animals_wikipedia.csv,40,[dragonfly tarantula whale dog nightingale platypus shrimp gorilla jellyfish alligator falcon ostrich monkey mouse okapi squid bison buffalo salmon sparrow chameleon toucan lizard panda termite hawk blackbird snake pigeon pony fox crow beaver tapir cow goat tortoise nymph camel albatross salmon]
1381,0.1,animals_gigaword.csv,22,[tortoise kangaroo elephant cow rooster dolphin beetle mouse cuttlefish cat scallop duck wolf turtle tapir beaver stork rabbit poodle gecko wasp seal duck]
1382,0.2,animals_gigaword.csv,18,[carp goldfish stork tarantula beetle moth chameleon jellyfish lizard sparrow lobster gazelle dolphin flea shrimp shark whale hare shark]
1383,0.3,animals_gigaword.csv,22,[salamander woodpecker wombat rabbit squirrel deer elk rhinoceros cockroach baboon hamster squid rat carp goldfish ant cuttlefish jellyfish platypus frog spider stingray frog]
1394,0.2,animals_gigaword.csv,16,[fly wolf scorpion caterpillar ant giraffe bee moth tarantula skunk coyote shrimp lizard chicken parakeet woodpecker tarantula]
1395,0.3,animals_gigaword.csv,8,[grasshopper scorpion tortoise skunk beetle gecko starfish hamster tortoise]
1387,0.1,animals_twitter.csv,13,[goose pig sparrow peacock shrimp weasel mongoose goat bat caiman puma gorilla rattlesnake peacock]
1390,0.1,animals_wikipedia.csv,3,[piranha otter mammoth piranha]
1399,0.1,animals_twitter.csv,26,[weasel buffalo stingray tapir caterpillar gorilla coyote robin blackbird butterfly monkey raven octopus ostrich goldfish mule shark deer camel chimpanzee nightingale albatross gecko bumblebee duck donkey octopus]
1392,0.3,animals_wikipedia.csv,15,[giraffe finch weasel pigeon flea crow elk donkey bison leopard ostrich squirrel owl antelope shark leopard]
1391,0.2,animals_wikipedia.csv,10,[blackbird pig tarantula skunk crab chicken gazelle bee swallow snail skunk]
1401,0.3,animals_twitter.csv,28,[ladybug chimpanzee duck otter scallop tortoise jaguar toad pigeon hawk flamingo parrot dingo bonobo scorpion rabbit jellyfish ostrich turtle crocodile finch shrimp chipmunk cat octopus panther bison toucan toucan]
1402,0.1,animals_wikipedia.csv,30,[ant flea eagle mouse oyster tortoise wombat bison salmon rattlesnake finch canary pig panda centipede cockroach coyote crocodile antelope scorpion rooster tapir sparrow dragonfly boa prawn whale stingray chicken monkey cockroach]
1403,0.2,animals_wikipedia.csv,28,[panda mouse ant chipmunk walrus camel gecko fox monkey scorpion moth octopus cuttlefish snail raven dolphin rat weasel moose elk mink wombat emu jaguar swan centipede ladybug mole scorpion]
1393,0.1,animals_gigaword.csv,9,[okapi hyena catfish frog giraffe dog koala wasp goose catfish]
1407,0.3,animals_gigaword.csv,24,[gorilla wombat ostrich goldfish ladybug cockroach tarantula parrot tapir giraffe elephant woodpecker horse sheep finch reindeer squirrel leopard nightingale swan dove raven crocodile dragonfly gorilla]
1396,0.1,animals_google.csv,16,[cat baboon panda parakeet goose dragonfly squirrel fox kangaroo woodpecker snail caterpillar rattlesnake chipmunk carp catfish squirrel]
1397,0.2,animals_google.csv,26,[beaver carp catfish raven sparrow alligator chameleon platypus dragonfly cockroach bonobo goat crow bee wolf boa rooster rabbit moth lizard racoon mole bat hare fly swallow boa]
1409,0.2,animals_google.csv,39,[oyster hedgehog catfish sparrow crocodile mouse turtle beetle cuttlefish eel squirrel peacock chameleon dog skunk dingo mole racoon spider owl moose snail chicken zebra giraffe pelican okapi swan prawn stork crow coyote gazelle moth sheep antelope grasshopper mongoose mule zebra]
1398,0.3,animals_google.csv,32,[tapir puma barracuda stingray toucan dolphin lobster jaguar fox crocodile snail eel tiger snake walrus shark pigeon ant lemur octopus bumblebee zebra rat swan cow trout squid nymph reindeer alligator dragonfly cat crocodile]
1410,0.3,animals_google.csv,11,[dove parrot turtle caterpillar toucan pig horse mule baboon dog hedgehog parrot]
1400,0.2,animals_twitter.csv,19,[dingo duck chameleon rooster butterfly sparrow chicken chipmunk termite grasshopper bumblebee owl fly sheep raven trout horse giraffe goat rooster]
1406,0.2,animals_gigaword.csv,11,[lion gazelle racoon cat badger salmon leopard otter skunk duck lobster badger]
1404,0.3,animals_wikipedia.csv,20,[panther rabbit koala alligator chicken platypus goat rattlesnake otter pigeon shark leopard monkey cow crow elk weasel coyote moose reindeer elk]
1405,0.1,animals_gigaword.csv,43,[octopus dog dragonfly racoon deer rat bear donkey hawk moth spider flea platypus catfish swallow giraffe horse elk raven otter panda canary starfish finch cod lion snail hare oyster beaver scallop prawn shrimp ostrich wombat hamster gorilla trout tiger cat elephant butterfly scorpion otter]
1416,0.3,animals_wikipedia.csv,23,[hamster flea squirrel blackbird eagle wasp stingray leopard walrus gorilla crocodile wombat mammoth elephant panda coyote spider beetle platypus badger rhinoceros beaver bison leopard]
1417,0.1,animals_gigaword.csv,17,[rat duck beaver coyote goldfish snail salamander crocodile weasel turtle bonobo mink ladybug spider tortoise parrot bear salamander]
1419,0.3,animals_gigaword.csv,7,[crocodile alligator pig mouse elephant sparrow dolphin mouse]
1408,0.1,animals_google.csv,26,[grasshopper scallop tortoise whale wolf octopus swallow gibbon pig python chimpanzee mongoose hedgehog rat scorpion caiman shrimp tarantula puma jaguar goat koala chicken mink squirrel platypus mongoose]
1421,0.2,animals_google.csv,33,[donkey tiger otter antelope whale pig baboon goldfish ladybug weasel dragonfly carp pony owl badger toucan panther tapir wasp nymph bear pigeon butterfly cat deer tarantula cow mink python tortoise hyena frog camel deer]
1422,0.3,animals_google.csv,9,[tiger peacock eagle antelope dingo pigeon cockroach baboon moose antelope]
1412,0.2,animals_twitter.csv,21,[rhinoceros sparrow frog flea spider pelican coyote leopard ant zebra mouse koala albatross goldfish octopus reindeer bonobo walrus duck alligator penguin penguin]
1411,0.1,animals_twitter.csv,23,[dragonfly stingray deer swan camel duck badger sheep toad giraffe python nymph baboon bear mule panda rat lion snail scallop lizard gibbon jaguar nymph]
1424,0.2,animals_twitter.csv,22,[eagle chipmunk elk grasshopper goose dog moose dingo prawn eel pig koala bear tortoise bumblebee catfish badger panther reindeer pony moth frog eagle]
1413,0.3,animals_twitter.csv,29,[shark reindeer cockroach weasel dolphin sparrow wolf hyena platypus jellyfish tarantula prawn moose elephant cuttlefish crow crab bumblebee antelope baboon raven lizard ant dragonfly catfish octopus snail bear moth cockroach]
1425,0.3,animals_twitter.csv,16,[bee jellyfish bison whale gorilla dog goldfish zebra grasshopper mongoose seal octopus dolphin platypus nymph deer whale]
1414,0.1,animals_wikipedia.csv,3,[bee deer seal bee]
1415,0.2,animals_wikipedia.csv,12,[mole salamander tapir rat rabbit reindeer sheep badger rattlesnake beaver eel parakeet badger]
1418,0.2,animals_gigaword.csv,26,[turtle snake tiger emu walrus grasshopper stork otter ant piranha gazelle moth woodpecker hawk snail catfish dragonfly lizard swallow hedgehog python squid mole scorpion bee cat lizard]
1431,0.3,animals_gigaword.csv,11,[chicken stingray frog prawn turtle hawk ostrich toad dingo mouse skunk turtle]
1420,0.1,animals_google.csv,39,[gorilla horse platypus whale flamingo cockroach antelope buffalo rooster hedgehog parrot woodpecker weasel oyster dog elephant lemur shark owl panda otter yak bumblebee racoon starfish turtle baboon pigeon squid elk catfish rattlesnake camel sheep puma snake swan pony mouse camel]
1433,0.2,animals_google.csv,14,[frog falcon mouse moose eel gibbon blackbird lizard turtle sheep mongoose finch trout alligator frog]
1434,0.3,animals_google.csv,25,[salmon peacock robin grasshopper oyster finch toucan shrimp squirrel otter lemming wolf octopus coyote dingo caiman starfish prawn frog dove pelican koala shark snake beetle caiman]
1423,0.1,animals_twitter.csv,12,[gecko caterpillar squirrel tapir eagle mink gorilla hyena seal squid hamster elephant mink]
1436,0.2,animals_twitter.csv,22,[rattlesnake poodle mule horse falcon dog toad dragonfly goose robin nymph deer stork seal swan starfish oyster butterfly moth dolphin shark duck starfish]
1437,0.3,animals_twitter.csv,15,[crow finch tortoise moose weasel lemur badger bison zebra crocodile goldfish toad scallop whale jellyfish whale]
1426,0.1,animals_wikipedia.csv,44,[woodpecker python lizard leopard elk rat mule emu monkey rooster pig goldfish squirrel cow dolphin baboon swallow rabbit cockroach tortoise snail goat rattlesnake octopus wasp ant scorpion lemur flamingo duck seal squid peacock mink butterfly kangaroo falcon koala bison wolf ladybug skunk chipmunk toad leopard]
1439,0.2,animals_wikipedia.csv,8,[owl poodle skunk panther okapi coyote koala giraffe coyote]
1440,0.3,animals_wikipedia.csv,20,[beaver fox snake ostrich camel rooster sheep dingo giraffe gorilla rabbit hamster squirrel monkey gecko lizard toad mammoth bonobo tortoise giraffe]
1428,0.3,animals_wikipedia.csv,14,[rat dragonfly caiman weasel hyena moose zebra duck cockroach rabbit donkey baboon gorilla piranha duck]
1427,0.2,animals_wikipedia.csv,35,[duck rhinoceros pig jellyfish gecko ladybug piranha toad pelican turtle trout reindeer crow bison caiman mongoose shark goldfish elephant beetle hedgehog nymph tapir sparrow pony mammoth owl penguin cat gorilla rattlesnake bear peacock lion rat sparrow]
1429,0.1,animals_gigaword.csv,16,[wolf lobster stork hyena baboon frog hamster whale gibbon dolphin weasel prawn barracuda trout pony deer trout]
1430,0.2,animals_gigaword.csv,8,[frog piranha dog elephant alligator panda ostrich tapir alligator]
1435,0.1,animals_twitter.csv,11,[lion peacock gecko penguin hamster cuttlefish cat chicken snake chameleon panda chameleon]
1432,0.1,animals_google.csv,25,[parakeet crow toucan moose toad walrus gibbon coyote rhinoceros emu monkey snake goat finch horse gazelle swan frog falcon flamingo nightingale dog lizard camel mink falcon]
1438,0.1,animals_wikipedia.csv,16,[salamander termite hedgehog mammoth horse squid albatross rooster gorilla whale nymph gecko eagle camel tiger goose hedgehog]
1442,0.2,animals_gigaword.csv,20,[weasel snake stingray dingo cow monkey horse goat hedgehog moose skunk octopus dog tiger rattlesnake chipmunk beaver yak goose deer tiger]
1441,0.1,animals_gigaword.csv,21,[jellyfish toucan walrus blackbird rhinoceros weasel piranha koala flea pigeon wombat chimpanzee elephant platypus dingo puma whale octopus bison cat chameleon elephant]
1443,0.3,animals_gigaword.csv,13,[centipede dog mongoose lemur gorilla dragonfly panda lion horse koala chipmunk goat weasel gorilla]
1444,0.1,animals_google.csv,28,[lion mole canary gibbon penguin lemming koala peacock horse starfish dove gazelle tiger stork pigeon reindeer beaver mongoose flea badger parakeet bonobo goat leopard panda python ant cockroach parakeet]
1445,0.2,animals_google.csv,37,[donkey buffalo rooster horse mole python sheep skunk deer shrimp dog tapir hare crocodile ant mule catfish tiger baboon badger bonobo octopus platypus gibbon wombat lemming pony frog pig centipede dragonfly coyote gorilla bumblebee jaguar hyena elephant deer]
1447,0.1,animals_twitter.csv,19,[mule flamingo trout yak ant chameleon dolphin seal platypus bear dog wasp camel reindeer turtle shrimp elephant goose giraffe reindeer]
1446,0.3,animals_google.csv,6,[nymph raven finch bonobo frog dove dove]
1448,0.2,animals_twitter.csv,45,[reindeer chicken bat octopus dolphin walrus rhinoceros albatross chameleon salamander pony butterfly mink whale platypus dog chipmunk wasp hamster robin kangaroo bear otter turtle pigeon woodpecker wolf tarantula flea mule cat crow dove cod stork camel beetle mole fly crocodile duck alligator giraffe puma jaguar walrus]
1449,0.3,animals_twitter.csv,38,[tiger sparrow frog dolphin dove blackbird pelican moth eagle scorpion skunk python emu tarantula kiwi octopus piranha hedgehog lobster cuttlefish snail carp goldfish swan starfish dragonfly robin squirrel woodpecker crocodile goose peacock rooster penguin panda pig scallop rat rat]
1450,0.1,animals_wikipedia.csv,29,[lizard chicken peacock rattlesnake emu pig kangaroo poodle finch rat lion zebra flamingo canary tiger jaguar python gibbon tapir shrimp boa rabbit wolf giraffe swallow platypus robin koala blackbird poodle]
1451,0.2,animals_wikipedia.csv,26,[rhinoceros mammoth dolphin goose wombat swan toucan peacock panther sparrow beaver cat rabbit cow crocodile giraffe walrus otter dove monkey butterfly hedgehog turtle rattlesnake squid hamster rabbit]
1452,0.3,animals_wikipedia.csv,9,[frog camel cuttlefish toad elephant wombat owl stork tapir toad]
1453,0.1,animals_gigaword.csv,24,[duck catfish snake cat reindeer crow pony salmon puma panda crab trout goat crocodile raven zebra ostrich lion shrimp gorilla bumblebee toad moose falcon toad]
1454,0.2,animals_gigaword.csv,37,[gecko alligator parrot gorilla lemur spider butterfly shark dingo lizard trout parakeet centipede mongoose woodpecker squid coyote lobster hamster skunk leopard wombat gazelle scorpion tapir gibbon salamander snake raven catfish goldfish rat tiger okapi caiman tortoise platypus skunk]
1455,0.3,animals_gigaword.csv,9,[raven wombat pelican oyster coyote cod otter salmon beaver beaver]
1456,0.1,animals_google.csv,19,[snake tortoise zebra bison mongoose weasel finch puma kangaroo dove otter badger hare dolphin chicken bonobo python wasp wolf kangaroo]
1457,0.2,animals_google.csv,20,[wombat skunk chipmunk bear poodle alligator stork cat toad elk owl tiger coyote fox raven elephant sparrow lizard cow squirrel fox]
1458,0.3,animals_google.csv,15,[mink ant otter deer finch rhinoceros hyena panda chimpanzee gazelle elephant hare rabbit chameleon lemur gazelle]
1459,0.1,animals_twitter.csv,26,[peacock canary emu mule gazelle parrot squid chameleon crab chicken wombat snake goat swallow hamster goose moose kangaroo wolf prawn chipmunk carp lion dolphin grasshopper stork moose]
1461,0.3,animals_twitter.csv,27,[weasel squirrel deer rabbit crab octopus shark panda shrimp gazelle pony horse camel crocodile swallow frog bear lion puma rattlesnake ladybug elephant raven goat goose moose stingray rabbit]
1460,0.2,animals_twitter.csv,35,[lizard deer rabbit fly pigeon toad turtle donkey duck rooster stingray salmon python otter bonobo swallow kiwi octopus rhinoceros crocodile jellyfish seal carp beetle caiman baboon prawn starfish chameleon raven kangaroo parakeet parrot rattlesnake goose stingray]
1463,0.2,animals_wikipedia.csv,15,[flamingo turtle bonobo gecko koala giraffe gorilla whale caiman chimpanzee toucan rabbit tortoise weasel baboon bonobo]
1462,0.1,animals_wikipedia.csv,30,[bat alligator swan fox deer crab parrot owl lobster beaver giraffe cow tapir weasel ladybug platypus pigeon hedgehog ant pony cat gorilla badger wasp albatross sparrow shark penguin boa kangaroo shark]
1464,0.3,animals_wikipedia.csv,21,[pig grasshopper tortoise zebra panther spider centipede cuttlefish walrus octopus ostrich poodle oyster pony kangaroo badger wolf tiger alligator parrot lobster ostrich]
1465,0.1,animals_gigaword.csv,25,[crocodile snake reindeer catfish cockroach fly monkey alligator gorilla trout flea goldfish pony peacock crow ant toucan rabbit raven deer pigeon stork flamingo boa walrus toucan]
1466,0.2,animals_gigaword.csv,16,[wombat frog octopus bumblebee shrimp owl wasp cuttlefish crab parrot boa toad deer monkey ant weasel weasel]
1467,0.3,animals_gigaword.csv,17,[deer dog monkey leopard tortoise catfish mongoose lemur toad crocodile shark gecko kiwi koala toucan stingray rattlesnake catfish]
1468,0.1,animals_google.csv,6,[deer toad fly tiger poodle dog poodle]
1469,0.2,animals_google.csv,32,[owl sparrow leopard centipede prawn stingray squid salamander bonobo parrot whale otter chameleon alligator butterfly spider antelope jellyfish grasshopper reindeer swallow ladybug beetle ant starfish giraffe bee cuttlefish python frog lemur dolphin squid]
1470,0.3,animals_google.csv,9,[dove catfish duck badger whale crab cuttlefish frog weasel badger]
1471,0.1,animals_twitter.csv,19,[pony nymph poodle turtle lizard crocodile wasp chimpanzee hyena bison panther caterpillar oyster swallow tortoise flamingo wolf hedgehog stork caterpillar]
1472,0.2,animals_twitter.csv,26,[sheep owl butterfly dragonfly donkey panther ladybug caiman toucan jaguar walrus antelope frog tarantula crow baboon bear grasshopper prawn finch pig toad beetle dove hedgehog zebra toad]
1473,0.3,animals_twitter.csv,14,[donkey frog rabbit racoon goldfish albatross dragonfly caterpillar prawn wombat ant mongoose octopus lizard octopus]
1474,0.1,animals_wikipedia.csv,18,[otter pig stork squid rabbit parakeet panda eel cockroach bat cat elephant woodpecker penguin blackbird ant nightingale hare cat]
1475,0.2,animals_wikipedia.csv,5,[caterpillar scorpion cow centipede jellyfish centipede]
1476,0.3,animals_wikipedia.csv,21,[tiger centipede deer tarantula dog crow blackbird nightingale goldfish dove parrot chicken wombat oyster frog cuttlefish lizard butterfly turtle walrus toad cuttlefish]
1477,0.1,animals_gigaword.csv,28,[stingray parakeet platypus scallop python albatross walrus goat dragonfly wombat mule bison crocodile chameleon gorilla cat leopard lizard butterfly monkey goose pigeon pig rabbit donkey nymph toad chimpanzee chameleon]
1478,0.2,animals_gigaword.csv,38,[snake lemur leopard shark swallow jaguar tiger butterfly alligator caiman starfish scallop eel boa hamster turtle beaver badger sheep eagle dove parakeet frog jellyfish owl moth tapir catfish stingray peacock parrot platypus prawn scorpion gecko puma albatross gorilla leopard]
1479,0.3,animals_gigaword.csv,18,[tarantula toad cockroach spider scorpion jaguar dragonfly stingray frog crab cuttlefish cat mouse hamster platypus parrot octopus skunk frog]
1480,0.1,animals_google.csv,29,[gazelle penguin barracuda wasp alligator chicken starfish octopus kangaroo gorilla puma poodle trout scallop bat bee tiger bison dingo beaver pigeon crow fox stork ostrich tapir duck monkey piranha piranha]
1481,0.2,animals_google.csv,27,[cod prawn kangaroo cuttlefish robin scallop puma giraffe moose dolphin eagle swan wolf zebra koala whale jellyfish sparrow owl frog pelican pig flea tortoise oyster shark kiwi whale]
1482,0.3,animals_google.csv,30,[wolf eagle turtle tiger elk otter dingo gorilla baboon bat mongoose mole rooster toad squirrel wasp monkey bee chipmunk toucan coyote platypus duck panther cuttlefish snail gazelle nymph moth beetle squirrel]
1483,0.1,animals_twitter.csv,19,[otter goldfish flamingo crab caiman snake squid blackbird starfish pelican hyena frog badger oyster bee goat monkey dragonfly crocodile crocodile]
1484,0.2,animals_twitter.csv,12,[leopard cat hyena beetle okapi chipmunk alligator walrus fox koala swallow lemur koala]
1485,0.3,animals_twitter.csv,26,[rooster antelope rat sheep oyster zebra camel monkey whale barracuda beetle shrimp hawk octopus ostrich albatross turtle stork pig goose squirrel pelican dingo snake mouse hedgehog snake]
1486,0.1,animals_wikipedia.csv,15,[tarantula python chipmunk moth swallow starfish falcon squirrel gazelle panther moose beaver elephant toucan puma gazelle]
1487,0.2,animals_wikipedia.csv,32,[bison poodle flamingo peacock albatross pelican rat shrimp hyena ladybug coyote kangaroo bat spider racoon gecko skunk baboon mule deer eagle raven puma yak wasp moth eel mongoose tapir parakeet weasel cuttlefish tapir]
1488,0.3,animals_wikipedia.csv,22,[peacock chicken finch alligator dove baboon butterfly grasshopper stork lizard pelican penguin raven dragonfly eagle snake koala shark swallow flamingo crow owl butterfly]
1489,0.1,animals_gigaword.csv,12,[mole rhinoceros termite prawn panther scorpion monkey barracuda parakeet lizard toad baboon baboon]
1490,0.2,animals_gigaword.csv,15,[catfish monkey koala raven dolphin dove pigeon cat rabbit mouse racoon snake butterfly deer lion dove]
1491,0.3,animals_gigaword.csv,4,[otter salmon reindeer sheep reindeer]
1492,0.1,animals_google.csv,8,[lion racoon tapir octopus swan platypus antelope toucan octopus]
1493,0.2,animals_google.csv,11,[owl otter moth pig beaver baboon trout dolphin deer alligator beetle alligator]
1494,0.3,animals_google.csv,20,[swan skunk tiger alligator caterpillar whale dolphin salmon squid rhinoceros moose cow elk donkey gorilla centipede shrimp crab caiman giraffe whale]
1495,0.1,animals_twitter.csv,20,[koala puma coyote hare panther mole tarantula bonobo ostrich zebra antelope flea buffalo wolf poodle caterpillar seal beaver dog reindeer poodle]
1496,0.2,animals_twitter.csv,31,[raven stingray monkey goat alligator rat elephant walrus parrot octopus oyster dog bumblebee rhinoceros pig wombat cat eagle mole puma goldfish sheep wolf hamster canary cockroach pelican nymph tiger caiman mule goat]
1497,0.3,animals_twitter.csv,22,[mammoth eel starfish tapir ladybug bear cow crocodile caiman bison mink rat flea carp goldfish tortoise snake lobster poodle elephant parrot swallow poodle]
1499,0.2,animals_wikipedia.csv,22,[pony blackbird toad bumblebee tarantula peacock octopus scallop giraffe frog dolphin rattlesnake cockroach bonobo kiwi tortoise kangaroo parrot lion finch prawn lobster rattlesnake]
1498,0.1,animals_wikipedia.csv,22,[snail cod squid ant ladybug cuttlefish lion lemming penguin horse dragonfly rattlesnake rat trout elk pigeon woodpecker starfish bat fly elephant falcon squid]
1500,0.3,animals_wikipedia.csv,19,[koala rhinoceros antelope rabbit caiman toucan horse pigeon pony monkey platypus shark python squirrel hamster gecko crocodile mouse duck pigeon]
1501,0.1,animals_gigaword.csv,14,[horse mule yak platypus peacock cat parakeet goldfish beaver centipede pony dragonfly eel lion pony]
1502,0.2,animals_gigaword.csv,8,[bear sheep cow elk frog leopard shark hamster leopard]
1503,0.3,animals_gigaword.csv,2,[crocodile mongoose crocodile]
1504,0.1,animals_google.csv,6,[bumblebee leopard zebra skunk pig monkey pig]
1505,0.2,animals_google.csv,15,[gorilla racoon baboon weasel piranha centipede tarantula python otter coyote rattlesnake wasp shrimp crab gecko shrimp]
1507,0.1,animals_twitter.csv,25,[dolphin toad bat scallop panther puma chipmunk pig lion mole flea trout spider salmon snail stingray parakeet toucan grasshopper otter starfish caiman stork jaguar gibbon pig]
1506,0.3,animals_google.csv,12,[owl finch turtle jaguar woodpecker badger chimpanzee wombat rat crow alligator dragonfly alligator]
1508,0.2,animals_twitter.csv,21,[pony snake toucan duck puma tortoise hedgehog panda sparrow bat blackbird mouse spider crow leopard reindeer rabbit cow beaver coyote octopus panda]
1509,0.3,animals_twitter.csv,20,[dingo robin toad rhinoceros oyster turtle mouse rooster mammoth flamingo swan duck dragonfly giraffe rat python octopus alligator deer coyote toad]
1510,0.1,animals_wikipedia.csv,10,[woodpecker catfish starfish jellyfish chipmunk monkey peacock dragonfly donkey crow peacock]
1511,0.2,animals_wikipedia.csv,14,[sparrow butterfly gazelle squirrel bee chicken frog koala hyena hamster hawk beaver cow whale chicken]
1512,0.3,animals_wikipedia.csv,14,[pig mammoth salamander ladybug snake rabbit deer weasel whale crow dog donkey wombat elephant wombat]
1513,0.1,animals_gigaword.csv,30,[crow trout reindeer mink ostrich otter grasshopper frog gazelle donkey platypus flamingo moose chimpanzee rat poodle stingray snake dingo elephant chameleon moth caterpillar squid ant toucan piranha skunk panther bonobo reindeer]
1514,0.2,animals_gigaword.csv,10,[scorpion squirrel swallow stork cockroach duck bonobo poodle platypus emu cockroach]
1515,0.3,animals_gigaword.csv,11,[lemur squirrel goose horse termite mule bison wasp butterfly sparrow peacock goose]
1516,0.1,animals_google.csv,9,[shark canary buffalo bison blackbird crab turkey squid alligator shark]
1517,0.2,animals_google.csv,21,[butterfly hamster squid prawn monkey raven turkey hedgehog cockroach pig dog flea hare deer antelope pigeon cow bat caiman carp octopus pig]
1518,0.3,animals_google.csv,16,[nymph dolphin swan whale gorilla lobster cat poodle boa finch skunk puma piranha hedgehog moth trout piranha]
1519,0.1,animals_twitter.csv,26,[bonobo squirrel mole sparrow turtle dove toad swallow chameleon turkey fox eagle penguin moose bison racoon starfish prawn chicken otter walrus python elephant cod salmon mammoth sparrow]
1520,0.2,animals_twitter.csv,10,[wolf koala gecko spider peacock octopus bumblebee frog elephant woodpecker wolf]
1521,0.3,animals_twitter.csv,26,[python caterpillar butterfly dragonfly blackbird pelican falcon centipede pony jaguar dolphin mole panda parrot badger panther tortoise bat dingo crocodile mule rooster eagle barracuda deer giraffe blackbird]
1523,0.2,animals_wikipedia.csv,14,[piranha squirrel leopard butterfly sparrow starfish prawn owl goose salmon badger platypus toad antelope owl]
1522,0.1,animals_wikipedia.csv,2,[badger rat badger]
1524,0.3,animals_wikipedia.csv,11,[spider beetle bee lobster scorpion rattlesnake stingray shrimp caiman eel jellyfish stingray]
1525,0.1,animals_gigaword.csv,4,[mouse scallop fly whale whale]
1526,0.2,animals_gigaword.csv,11,[monkey lemming mink coyote trout zebra falcon lizard crab dragonfly prawn lizard]
1527,0.3,animals_gigaword.csv,10,[crocodile bumblebee tapir wasp albatross lemur mongoose parrot ant ostrich albatross]
1528,0.1,animals_google.csv,15,[turtle moth hamster fly stingray pig salmon alligator gazelle starfish squid elephant goldfish canary scorpion stingray]
1529,0.2,animals_google.csv,15,[goldfish buffalo peacock gazelle chameleon ostrich nightingale rooster bumblebee alligator hawk crow goose antelope beetle goose]
1530,0.3,animals_google.csv,20,[fox sheep beaver weasel swan tortoise goldfish rat shark butterfly ladybug scorpion whale antelope baboon rhinoceros dolphin wasp koala snake tortoise]
1531,0.1,animals_twitter.csv,2,[prawn baboon prawn]
1532,0.2,animals_twitter.csv,20,[chameleon raven catfish cow rattlesnake dog goldfish snail horse walrus lizard hamster butterfly camel buffalo pigeon bumblebee hawk chipmunk monkey chipmunk]
1533,0.3,animals_twitter.csv,23,[moose tiger lizard camel turkey gazelle deer bee rhinoceros dog tapir panda piranha jaguar puma kangaroo koala reindeer donkey pelican mouse emu goat reindeer]
1534,0.1,animals_wikipedia.csv,22,[gazelle caiman goat skunk camel okapi termite turtle python cockroach whale lemming tortoise zebra sparrow tapir shark shrimp wombat lizard wolf owl goat]
1535,0.2,animals_wikipedia.csv,1,[turtle turtle]
1536,0.3,animals_wikipedia.csv,8,[giraffe hamster goldfish dog turtle alligator skunk weasel skunk]
1537,0.1,animals_gigaword.csv,22,[tarantula leopard puma frog caiman squirrel tortoise wasp ladybug penguin hedgehog parrot gecko bat weasel stingray eel caterpillar rat horse snail grasshopper parrot]
1538,0.2,animals_gigaword.csv,13,[cat antelope eagle baboon eel scorpion toucan dog rat hedgehog hyena deer shark cat]
1539,0.3,animals_gigaword.csv,8,[leopard bison squirrel shark goat crocodile hyena cockroach crocodile]
1540,0.1,animals_google.csv,12,[poodle flamingo lemur jaguar antelope chimpanzee bat mole hyena turkey squirrel pigeon antelope]
1541,0.2,animals_google.csv,15,[dog mongoose hedgehog hamster bear trout owl bee squid emu gecko gazelle caterpillar weasel ladybug bee]
1542,0.3,animals_google.csv,8,[ladybug jellyfish nightingale starfish caiman sparrow crocodile crab ladybug]
1543,0.1,animals_twitter.csv,12,[shrimp eagle kangaroo snake jaguar caiman tarantula tortoise camel chimpanzee whale platypus whale]
1544,0.2,animals_twitter.csv,5,[turtle scallop dolphin elephant jaguar dolphin]
1545,0.3,animals_twitter.csv,15,[shark penguin lobster swan frog pigeon goat moose poodle goose toucan gorilla goldfish wombat prawn gorilla]
1546,0.1,animals_wikipedia.csv,31,[goat stork falcon barracuda oyster sheep dog mammoth chipmunk crow baboon dolphin pig jellyfish kiwi toad centipede octopus sparrow stingray lizard caiman lobster snake prawn dragonfly kangaroo toucan puma bumblebee blackbird snake]
